timestamp,image_path
12/07/2024 19:42:05.306503,images/2024-07-12T19:42:01.png
12/07/2024 19:42:09.016477,images/2024-07-12T19:42:05.png
12/07/2024 19:42:12.787791,images/2024-07-12T19:42:09.png
12/07/2024 19:42:16.573355,images/2024-07-12T19:42:12.png
12/07/2024 19:42:20.400314,images/2024-07-12T19:42:16.png
12/07/2024 19:42:24.201464,images/2024-07-12T19:42:20.png
12/07/2024 19:42:28.034685,images/2024-07-12T19:42:24.png
12/07/2024 19:42:31.801052,images/2024-07-12T19:42:28.png
12/07/2024 19:42:35.580152,images/2024-07-12T19:42:31.png
12/07/2024 19:42:39.364686,images/2024-07-12T19:42:35.png
12/07/2024 19:42:43.191446,images/2024-07-12T19:42:39.png
12/07/2024 19:42:46.963995,images/2024-07-12T19:42:43.png
12/07/2024 19:42:50.745480,images/2024-07-12T19:42:46.png
12/07/2024 19:42:54.574432,images/2024-07-12T19:42:50.png
12/07/2024 19:42:58.827275,images/2024-07-12T19:42:54.png
12/07/2024 19:43:02.623116,images/2024-07-12T19:42:58.png
12/07/2024 19:43:06.693357,images/2024-07-12T19:43:02.png
12/07/2024 19:43:10.489695,images/2024-07-12T19:43:06.png
12/07/2024 19:43:14.279281,images/2024-07-12T19:43:10.png
12/07/2024 19:43:18.052551,images/2024-07-12T19:43:14.png
12/07/2024 19:43:21.952677,images/2024-07-12T19:43:18.png
12/07/2024 19:43:25.719971,images/2024-07-12T19:43:21.png
12/07/2024 19:43:29.509532,images/2024-07-12T19:43:25.png
12/07/2024 19:43:33.684178,images/2024-07-12T19:43:29.png
12/07/2024 19:43:37.502508,images/2024-07-12T19:43:33.png
12/07/2024 19:43:41.270982,images/2024-07-12T19:43:37.png
12/07/2024 19:43:45.071289,images/2024-07-12T19:43:41.png
12/07/2024 19:43:48.889527,images/2024-07-12T19:43:45.png
12/07/2024 19:43:52.757017,images/2024-07-12T19:43:48.png
12/07/2024 19:43:56.569390,images/2024-07-12T19:43:52.png
12/07/2024 19:44:00.427499,images/2024-07-12T19:43:56.png
12/07/2024 19:44:04.244142,images/2024-07-12T19:44:00.png
12/07/2024 19:44:07.345420,images/2024-07-12T19:44:04.png
12/07/2024 19:44:10.773301,images/2024-07-12T19:44:07.png
12/07/2024 19:44:13.789418,images/2024-07-12T19:44:10.png
12/07/2024 19:44:16.949009,images/2024-07-12T19:44:13.png
12/07/2024 19:44:19.542836,images/2024-07-12T19:44:16.png
12/07/2024 19:44:22.524396,images/2024-07-12T19:44:19.png
12/07/2024 19:44:24.445320,images/2024-07-12T19:44:22.png
12/07/2024 19:44:27.561012,images/2024-07-12T19:44:24.png
12/07/2024 19:44:30.261545,images/2024-07-12T19:44:27.png
12/07/2024 19:44:32.882683,images/2024-07-12T19:44:30.png
12/07/2024 19:44:35.708510,images/2024-07-12T19:44:32.png
12/07/2024 19:44:38.854691,images/2024-07-12T19:44:35.png
12/07/2024 19:44:41.597111,images/2024-07-12T19:44:38.png
12/07/2024 19:44:44.509580,images/2024-07-12T19:44:41.png
12/07/2024 19:44:47.437360,images/2024-07-12T19:44:44.png
12/07/2024 19:44:50.354214,images/2024-07-12T19:44:47.png
12/07/2024 19:44:53.036098,images/2024-07-12T19:44:50.png
12/07/2024 19:44:56.301733,images/2024-07-12T19:44:53.png
12/07/2024 19:44:59.221264,images/2024-07-12T19:44:56.png
12/07/2024 19:45:02.122613,images/2024-07-12T19:44:59.png
12/07/2024 19:45:05.044427,images/2024-07-12T19:45:02.png
12/07/2024 19:45:07.982631,images/2024-07-12T19:45:05.png
12/07/2024 19:45:10.906443,images/2024-07-12T19:45:07.png
12/07/2024 19:45:14.365885,images/2024-07-12T19:45:10.png
12/07/2024 19:45:17.304620,images/2024-07-12T19:45:14.png
12/07/2024 19:45:20.266814,images/2024-07-12T19:45:17.png
12/07/2024 19:45:23.183408,images/2024-07-12T19:45:20.png
12/07/2024 19:45:26.116235,images/2024-07-12T19:45:23.png
12/07/2024 19:45:29.317458,images/2024-07-12T19:45:26.png
12/07/2024 19:45:32.274596,images/2024-07-12T19:45:29.png
12/07/2024 19:45:35.197188,images/2024-07-12T19:45:32.png
12/07/2024 19:45:38.060654,images/2024-07-12T19:45:35.png
12/07/2024 19:45:40.956156,images/2024-07-12T19:45:38.png
12/07/2024 19:45:43.838057,images/2024-07-12T19:45:40.png
12/07/2024 19:45:46.785463,images/2024-07-12T19:45:43.png
12/07/2024 19:45:49.751047,images/2024-07-12T19:45:46.png
12/07/2024 19:45:52.667869,images/2024-07-12T19:45:49.png
12/07/2024 19:45:55.575989,images/2024-07-12T19:45:52.png
12/07/2024 19:45:59.237102,images/2024-07-12T19:45:55.png
12/07/2024 19:46:02.122876,images/2024-07-12T19:45:59.png
12/07/2024 19:46:04.939880,images/2024-07-12T19:46:02.png
12/07/2024 19:46:08.189353,images/2024-07-12T19:46:04.png
12/07/2024 19:46:10.878888,images/2024-07-12T19:46:08.png
12/07/2024 19:46:14.081805,images/2024-07-12T19:46:10.png
12/07/2024 19:46:16.702478,images/2024-07-12T19:46:14.png
12/07/2024 19:46:19.627412,images/2024-07-12T19:46:16.png
12/07/2024 19:46:22.725458,images/2024-07-12T19:46:19.png
12/07/2024 19:46:25.737533,images/2024-07-12T19:46:22.png
12/07/2024 19:46:29.057907,images/2024-07-12T19:46:25.png
12/07/2024 19:46:32.806375,images/2024-07-12T19:46:29.png
12/07/2024 19:46:36.057199,images/2024-07-12T19:46:32.png
12/07/2024 19:46:39.667035,images/2024-07-12T19:46:36.png
12/07/2024 19:46:42.646980,images/2024-07-12T19:46:39.png
12/07/2024 19:46:46.080973,images/2024-07-12T19:46:42.png
12/07/2024 19:46:49.334247,images/2024-07-12T19:46:46.png
12/07/2024 19:46:52.556927,images/2024-07-12T19:46:49.png
12/07/2024 19:46:55.824234,images/2024-07-12T19:46:52.png
12/07/2024 19:46:59.265932,images/2024-07-12T19:46:55.png
12/07/2024 19:47:02.512844,images/2024-07-12T19:46:59.png
12/07/2024 19:47:05.699831,images/2024-07-12T19:47:02.png
12/07/2024 19:47:08.873583,images/2024-07-12T19:47:05.png
12/07/2024 19:47:12.069345,images/2024-07-12T19:47:08.png
12/07/2024 19:47:15.274106,images/2024-07-12T19:47:12.png
12/07/2024 19:47:18.456316,images/2024-07-12T19:47:15.png
12/07/2024 19:47:21.658931,images/2024-07-12T19:47:18.png
12/07/2024 19:47:24.854018,images/2024-07-12T19:47:21.png
12/07/2024 19:47:28.050863,images/2024-07-12T19:47:24.png
12/07/2024 19:47:31.244615,images/2024-07-12T19:47:28.png
12/07/2024 19:47:34.449009,images/2024-07-12T19:47:31.png
12/07/2024 19:47:37.637008,images/2024-07-12T19:47:34.png
12/07/2024 19:47:40.845865,images/2024-07-12T19:47:37.png
12/07/2024 19:47:44.601569,images/2024-07-12T19:47:40.png
12/07/2024 19:47:47.749843,images/2024-07-12T19:47:44.png
12/07/2024 19:47:50.951259,images/2024-07-12T19:47:47.png
12/07/2024 19:47:54.151717,images/2024-07-12T19:47:50.png
12/07/2024 19:47:57.345346,images/2024-07-12T19:47:54.png
12/07/2024 19:48:00.545103,images/2024-07-12T19:47:57.png
12/07/2024 19:48:03.929584,images/2024-07-12T19:48:00.png
12/07/2024 19:48:07.129126,images/2024-07-12T19:48:03.png
12/07/2024 19:48:10.494861,images/2024-07-12T19:48:07.png
12/07/2024 19:48:14.189175,images/2024-07-12T19:48:10.png
12/07/2024 19:48:17.360316,images/2024-07-12T19:48:14.png
12/07/2024 19:48:20.946182,images/2024-07-12T19:48:17.png
12/07/2024 19:48:24.674672,images/2024-07-12T19:48:20.png
12/07/2024 19:48:27.859807,images/2024-07-12T19:48:24.png
12/07/2024 19:48:31.057314,images/2024-07-12T19:48:27.png
12/07/2024 19:48:34.879427,images/2024-07-12T19:48:31.png
12/07/2024 19:48:38.019430,images/2024-07-12T19:48:34.png
12/07/2024 19:48:41.217632,images/2024-07-12T19:48:38.png
12/07/2024 19:48:44.422891,images/2024-07-12T19:48:41.png
12/07/2024 19:48:47.604856,images/2024-07-12T19:48:44.png
12/07/2024 19:48:50.744577,images/2024-07-12T19:48:47.png
12/07/2024 19:48:53.885800,images/2024-07-12T19:48:50.png
12/07/2024 19:48:57.090435,images/2024-07-12T19:48:53.png
12/07/2024 19:49:00.398571,images/2024-07-12T19:48:57.png
12/07/2024 19:49:03.543543,images/2024-07-12T19:49:00.png
12/07/2024 19:49:06.735371,images/2024-07-12T19:49:03.png
12/07/2024 19:49:09.871776,images/2024-07-12T19:49:06.png
12/07/2024 19:49:13.014159,images/2024-07-12T19:49:09.png
12/07/2024 19:49:16.202741,images/2024-07-12T19:49:13.png
12/07/2024 19:49:19.342934,images/2024-07-12T19:49:16.png
12/07/2024 19:49:22.549718,images/2024-07-12T19:49:19.png
12/07/2024 19:49:25.734495,images/2024-07-12T19:49:22.png
12/07/2024 19:49:28.872389,images/2024-07-12T19:49:25.png
12/07/2024 19:49:32.078306,images/2024-07-12T19:49:28.png
12/07/2024 19:49:35.262697,images/2024-07-12T19:49:32.png
12/07/2024 19:49:38.399098,images/2024-07-12T19:49:35.png
12/07/2024 19:49:41.536008,images/2024-07-12T19:49:38.png
12/07/2024 19:49:44.737584,images/2024-07-12T19:49:41.png
12/07/2024 19:49:47.933489,images/2024-07-12T19:49:44.png
12/07/2024 19:49:51.128945,images/2024-07-12T19:49:47.png
12/07/2024 19:49:54.259802,images/2024-07-12T19:49:51.png
12/07/2024 19:49:57.395915,images/2024-07-12T19:49:54.png
12/07/2024 19:50:00.535957,images/2024-07-12T19:49:57.png
12/07/2024 19:50:03.727602,images/2024-07-12T19:50:00.png
12/07/2024 19:50:06.868854,images/2024-07-12T19:50:03.png
12/07/2024 19:50:10.067041,images/2024-07-12T19:50:06.png
12/07/2024 19:50:13.262736,images/2024-07-12T19:50:10.png
12/07/2024 19:50:16.398532,images/2024-07-12T19:50:13.png
12/07/2024 19:50:20.040800,images/2024-07-12T19:50:16.png
12/07/2024 19:50:23.177788,images/2024-07-12T19:50:20.png
12/07/2024 19:50:26.375862,images/2024-07-12T19:50:23.png
12/07/2024 19:50:29.601625,images/2024-07-12T19:50:26.png
12/07/2024 19:50:32.767131,images/2024-07-12T19:50:29.png
12/07/2024 19:50:35.904776,images/2024-07-12T19:50:32.png
12/07/2024 19:50:39.040917,images/2024-07-12T19:50:35.png
12/07/2024 19:50:42.169209,images/2024-07-12T19:50:39.png
12/07/2024 19:50:45.307698,images/2024-07-12T19:50:42.png
12/07/2024 19:50:48.445496,images/2024-07-12T19:50:45.png
12/07/2024 19:50:51.642586,images/2024-07-12T19:50:48.png
12/07/2024 19:50:54.783546,images/2024-07-12T19:50:51.png
12/07/2024 19:50:57.987993,images/2024-07-12T19:50:54.png
12/07/2024 19:51:01.184896,images/2024-07-12T19:50:57.png
12/07/2024 19:51:04.389574,images/2024-07-12T19:51:01.png
12/07/2024 19:51:07.581521,images/2024-07-12T19:51:04.png
12/07/2024 19:51:10.771271,images/2024-07-12T19:51:07.png
12/07/2024 19:51:13.971981,images/2024-07-12T19:51:10.png
12/07/2024 19:51:17.175125,images/2024-07-12T19:51:13.png
12/07/2024 19:51:20.364152,images/2024-07-12T19:51:17.png
12/07/2024 19:51:23.566096,images/2024-07-12T19:51:20.png
12/07/2024 19:51:27.210831,images/2024-07-12T19:51:23.png
12/07/2024 19:51:30.406195,images/2024-07-12T19:51:27.png
12/07/2024 19:51:33.547373,images/2024-07-12T19:51:30.png
12/07/2024 19:51:36.744073,images/2024-07-12T19:51:33.png
12/07/2024 19:51:39.937132,images/2024-07-12T19:51:36.png
12/07/2024 19:51:43.075594,images/2024-07-12T19:51:39.png
12/07/2024 19:51:46.283376,images/2024-07-12T19:51:43.png
12/07/2024 19:51:49.469626,images/2024-07-12T19:51:46.png
12/07/2024 19:51:52.680556,images/2024-07-12T19:51:49.png
12/07/2024 19:51:55.882039,images/2024-07-12T19:51:52.png
12/07/2024 19:51:59.076996,images/2024-07-12T19:51:55.png
12/07/2024 19:52:02.274399,images/2024-07-12T19:51:59.png
12/07/2024 19:52:05.479257,images/2024-07-12T19:52:02.png
12/07/2024 19:52:08.662876,images/2024-07-12T19:52:05.png
12/07/2024 19:52:11.860557,images/2024-07-12T19:52:08.png
12/07/2024 19:52:15.513679,images/2024-07-12T19:52:11.png
12/07/2024 19:52:18.702576,images/2024-07-12T19:52:15.png
12/07/2024 19:52:22.354936,images/2024-07-12T19:52:18.png
12/07/2024 19:52:25.559082,images/2024-07-12T19:52:22.png
12/07/2024 19:52:28.746691,images/2024-07-12T19:52:25.png
12/07/2024 19:52:31.952924,images/2024-07-12T19:52:28.png
12/07/2024 19:52:35.570989,images/2024-07-12T19:52:31.png
12/07/2024 19:52:38.730317,images/2024-07-12T19:52:35.png
12/07/2024 19:52:42.239637,images/2024-07-12T19:52:38.png
12/07/2024 19:52:46.061768,images/2024-07-12T19:52:42.png
12/07/2024 19:52:49.223714,images/2024-07-12T19:52:46.png
12/07/2024 19:52:52.421858,images/2024-07-12T19:52:49.png
12/07/2024 19:52:55.621638,images/2024-07-12T19:52:52.png
12/07/2024 19:52:58.816411,images/2024-07-12T19:52:55.png
12/07/2024 19:53:02.014489,images/2024-07-12T19:52:58.png
12/07/2024 19:53:05.313152,images/2024-07-12T19:53:02.png
12/07/2024 19:53:08.470862,images/2024-07-12T19:53:05.png
12/07/2024 19:53:11.673266,images/2024-07-12T19:53:08.png
12/07/2024 19:53:14.869990,images/2024-07-12T19:53:11.png
12/07/2024 19:53:18.066377,images/2024-07-12T19:53:14.png
12/07/2024 19:53:21.267872,images/2024-07-12T19:53:18.png
12/07/2024 19:53:24.465495,images/2024-07-12T19:53:21.png
12/07/2024 19:53:27.660071,images/2024-07-12T19:53:24.png
12/07/2024 19:53:30.866566,images/2024-07-12T19:53:27.png
12/07/2024 19:53:34.061836,images/2024-07-12T19:53:30.png
12/07/2024 19:53:37.259147,images/2024-07-12T19:53:34.png
12/07/2024 19:53:40.458616,images/2024-07-12T19:53:37.png
12/07/2024 19:53:43.656890,images/2024-07-12T19:53:40.png
12/07/2024 19:53:46.849096,images/2024-07-12T19:53:43.png
12/07/2024 19:53:50.050613,images/2024-07-12T19:53:46.png
12/07/2024 19:53:53.249964,images/2024-07-12T19:53:50.png
12/07/2024 19:53:56.449669,images/2024-07-12T19:53:53.png
12/07/2024 19:53:59.640999,images/2024-07-12T19:53:56.png
12/07/2024 19:54:02.846394,images/2024-07-12T19:53:59.png
12/07/2024 19:54:06.041628,images/2024-07-12T19:54:02.png
12/07/2024 19:54:09.243185,images/2024-07-12T19:54:06.png
12/07/2024 19:54:12.443268,images/2024-07-12T19:54:09.png
12/07/2024 19:54:15.638353,images/2024-07-12T19:54:12.png
12/07/2024 19:54:18.838283,images/2024-07-12T19:54:15.png
12/07/2024 19:54:22.052321,images/2024-07-12T19:54:18.png
12/07/2024 19:54:25.235019,images/2024-07-12T19:54:22.png
12/07/2024 19:54:28.429233,images/2024-07-12T19:54:25.png
12/07/2024 19:54:31.633397,images/2024-07-12T19:54:28.png
12/07/2024 19:54:34.823840,images/2024-07-12T19:54:31.png
12/07/2024 19:54:38.038240,images/2024-07-12T19:54:34.png
12/07/2024 19:54:41.229202,images/2024-07-12T19:54:38.png
12/07/2024 19:54:44.418768,images/2024-07-12T19:54:41.png
12/07/2024 19:54:47.620609,images/2024-07-12T19:54:44.png
12/07/2024 19:54:51.182944,images/2024-07-12T19:54:47.png
12/07/2024 19:54:54.339316,images/2024-07-12T19:54:51.png
12/07/2024 19:54:57.836644,images/2024-07-12T19:54:54.png
12/07/2024 19:55:01.563467,images/2024-07-12T19:54:57.png
12/07/2024 19:55:04.756767,images/2024-07-12T19:55:01.png
12/07/2024 19:55:07.893645,images/2024-07-12T19:55:04.png
12/07/2024 19:55:11.731114,images/2024-07-12T19:55:07.png
12/07/2024 19:55:14.931920,images/2024-07-12T19:55:11.png
12/07/2024 19:55:18.136269,images/2024-07-12T19:55:14.png
12/07/2024 19:55:21.339017,images/2024-07-12T19:55:18.png
12/07/2024 19:55:24.534826,images/2024-07-12T19:55:21.png
12/07/2024 19:55:27.733738,images/2024-07-12T19:55:24.png
12/07/2024 19:55:31.234471,images/2024-07-12T19:55:27.png
12/07/2024 19:55:34.384577,images/2024-07-12T19:55:31.png
12/07/2024 19:55:37.693785,images/2024-07-12T19:55:34.png
12/07/2024 19:55:41.042141,images/2024-07-12T19:55:37.png
12/07/2024 19:55:44.246395,images/2024-07-12T19:55:41.png
12/07/2024 19:55:47.481854,images/2024-07-12T19:55:44.png
12/07/2024 19:55:50.634525,images/2024-07-12T19:55:47.png
12/07/2024 19:55:53.826419,images/2024-07-12T19:55:50.png
12/07/2024 19:55:57.026186,images/2024-07-12T19:55:53.png
12/07/2024 19:56:00.237748,images/2024-07-12T19:55:57.png
12/07/2024 19:56:03.421352,images/2024-07-12T19:56:00.png
12/07/2024 19:56:06.621111,images/2024-07-12T19:56:03.png
12/07/2024 19:56:09.823963,images/2024-07-12T19:56:06.png
12/07/2024 19:56:13.025377,images/2024-07-12T19:56:09.png
12/07/2024 19:56:16.220080,images/2024-07-12T19:56:13.png
