thread_datetime,datetime,fix,latitude,longitude,latitude_degrees,latitude_minutes,longitude_degrees,longitude_minutes,satellites,altitude_m,speed_knots,track_angle_deg,horizontal_dilution,height_geoid
12/07/2024 19:33:07.363,0/0/0 18:32:04,1,55.435928,-5.69801,55,26.1557,-5,41.8806,9,14,,,1.11,53.6
12/07/2024 19:33:07.437,12/07/2024 18:32,1,55.435928,-5.69801,55,26.1557,-5,41.8806,9,14,0.1,249.97,1.11,53.6
12/07/2024 19:33:07.508,12/07/2024 18:32,1,55.435928,-5.69801,55,26.1557,-5,41.8806,9,14,0.1,249.97,1.11,53.6
12/07/2024 19:33:07.582,12/07/2024 18:32,1,55.435928,-5.69801,55,26.1557,-5,41.8806,9,14,0.2,249.97,1.11,53.6
12/07/2024 19:33:07.654,12/07/2024 18:32,1,55.435928,-5.698011,55,26.1557,-5,41.8807,9,14,0.2,249.97,1.11,53.6
12/07/2024 19:33:07.725,12/07/2024 18:32,1,55.435928,-5.698011,55,26.1557,-5,41.8807,9,14,0.21,249.97,1.11,53.6
12/07/2024 19:33:07.801,12/07/2024 18:32,1,55.435928,-5.698011,55,26.1557,-5,41.8807,9,13.9,0.21,249.97,1.11,53.6
12/07/2024 19:33:07.886,12/07/2024 18:32,1,55.435928,-5.698011,55,26.1557,-5,41.8807,9,13.9,0.7,79.65,1.11,53.6
12/07/2024 19:33:07.966,12/07/2024 18:32,1,55.43593,-5.69801,55,26.1558,-5,41.8806,9,14,0.7,79.65,1.11,53.6
12/07/2024 19:33:08.062,12/07/2024 18:32,1,55.43593,-5.69801,55,26.1558,-5,41.8806,9,14,0.72,63.52,1.11,53.6
12/07/2024 19:33:08.134,12/07/2024 18:32,1,55.43593,-5.698006,55,26.1558,-5,41.8804,9,14.1,0.72,63.52,1.11,53.6
12/07/2024 19:33:08.206,12/07/2024 18:32,1,55.43593,-5.698006,55,26.1558,-5,41.8804,9,14.1,0.32,63.52,1.11,53.6
12/07/2024 19:33:08.280,12/07/2024 18:32,1,55.43593,-5.698005,55,26.1558,-5,41.8803,10,14.2,0.32,63.52,0.95,53.6
12/07/2024 19:33:08.351,12/07/2024 18:32,1,55.43593,-5.698005,55,26.1558,-5,41.8803,10,14.2,0.31,63.52,0.95,53.6
12/07/2024 19:33:08.425,12/07/2024 18:32,1,55.43593,-5.698005,55,26.1558,-5,41.8803,10,14.2,0.31,63.52,0.95,53.6
12/07/2024 19:33:08.499,12/07/2024 18:32,1,55.43593,-5.698005,55,26.1558,-5,41.8803,10,14.2,0.24,63.52,0.95,53.6
12/07/2024 19:33:08.572,12/07/2024 18:32,1,55.43593,-5.698005,55,26.1558,-5,41.8803,10,14.2,0.24,63.52,0.95,53.6
12/07/2024 19:33:08.647,12/07/2024 18:32,1,55.43593,-5.698005,55,26.1558,-5,41.8803,10,14.2,0.12,63.52,0.95,53.6
12/07/2024 19:33:08.719,12/07/2024 18:32,1,55.43593,-5.698006,55,26.1558,-5,41.8804,10,14.2,0.12,63.52,0.95,53.6
12/07/2024 19:33:08.792,12/07/2024 18:32,1,55.43593,-5.698006,55,26.1558,-5,41.8804,10,14.2,0.16,63.52,0.95,53.6
12/07/2024 19:33:08.866,12/07/2024 18:32,1,55.435931,-5.698006,55,26.1559,-5,41.8804,10,14.2,0.16,63.52,0.95,53.6
12/07/2024 19:33:08.939,12/07/2024 18:32,1,55.435931,-5.698006,55,26.1559,-5,41.8804,10,14.2,0.27,63.52,0.95,53.6
12/07/2024 19:33:09.012,12/07/2024 18:32,1,55.43593,-5.698006,55,26.1558,-5,41.8804,10,14.1,0.27,63.52,0.95,53.6
12/07/2024 19:33:09.085,12/07/2024 18:32,1,55.43593,-5.698006,55,26.1558,-5,41.8804,10,14.1,0.4,63.52,0.95,53.6
12/07/2024 19:33:09.159,12/07/2024 18:32,1,55.43593,-5.698005,55,26.1558,-5,41.8803,10,14.1,0.4,63.52,0.95,53.6
12/07/2024 19:33:09.234,12/07/2024 18:32,1,55.43593,-5.698005,55,26.1558,-5,41.8803,10,14.1,0.14,63.52,0.95,53.6
12/07/2024 19:33:09.306,12/07/2024 18:32,1,55.43593,-5.698003,55,26.1558,-5,41.8802,11,14.1,0.14,63.52,0.84,53.6
12/07/2024 19:33:09.377,12/07/2024 18:32,1,55.43593,-5.698003,55,26.1558,-5,41.8802,11,14.1,0.21,63.52,0.84,53.6
12/07/2024 19:33:09.454,12/07/2024 18:32,1,55.43593,-5.698005,55,26.1558,-5,41.8803,11,14.1,0.21,63.52,0.84,53.6
12/07/2024 19:33:09.525,12/07/2024 18:32,1,55.43593,-5.698005,55,26.1558,-5,41.8803,11,14.1,0.68,69.02,0.84,53.6
12/07/2024 19:33:09.599,12/07/2024 18:32,1,55.43593,-5.698003,55,26.1558,-5,41.8802,11,14.1,0.68,69.02,0.84,53.6
12/07/2024 19:33:09.672,12/07/2024 18:32,1,55.43593,-5.698003,55,26.1558,-5,41.8802,11,14.1,0.17,69.02,0.84,53.6
12/07/2024 19:33:09.744,12/07/2024 18:32,1,55.43593,-5.698001,55,26.1558,-5,41.8801,11,14.1,0.17,69.02,0.84,53.6
12/07/2024 19:33:09.817,12/07/2024 18:32,1,55.43593,-5.698001,55,26.1558,-5,41.8801,11,14.1,0.13,69.02,0.84,53.6
12/07/2024 19:33:09.889,12/07/2024 18:32,1,55.435931,-5.698001,55,26.1559,-5,41.8801,11,14.1,0.13,69.02,0.84,53.6
12/07/2024 19:33:09.963,12/07/2024 18:32,1,55.435931,-5.698001,55,26.1559,-5,41.8801,11,14.1,0.27,69.02,0.84,53.6
12/07/2024 19:33:10.037,12/07/2024 18:32,1,55.435931,-5.698003,55,26.1559,-5,41.8802,11,14.2,0.27,69.02,0.84,53.6
12/07/2024 19:33:10.109,12/07/2024 18:32,1,55.435931,-5.698003,55,26.1559,-5,41.8802,11,14.2,0.11,69.02,0.84,53.6
12/07/2024 19:33:10.184,12/07/2024 18:32,1,55.435931,-5.698003,55,26.1559,-5,41.8802,11,14.1,0.11,69.02,0.84,53.6
12/07/2024 19:33:10.255,12/07/2024 18:32,1,55.435931,-5.698003,55,26.1559,-5,41.8802,11,14.1,0.14,69.02,0.84,53.6
12/07/2024 19:33:10.327,12/07/2024 18:32,1,55.435931,-5.698001,55,26.1559,-5,41.8801,11,14.1,0.14,69.02,0.84,53.6
12/07/2024 19:33:10.400,12/07/2024 18:32,1,55.435931,-5.698001,55,26.1559,-5,41.8801,11,14.1,0.43,69.02,0.84,53.6
12/07/2024 19:33:10.473,12/07/2024 18:32,1,55.435931,-5.698003,55,26.1559,-5,41.8802,10,14,0.43,69.02,0.95,53.6
12/07/2024 19:33:10.545,12/07/2024 18:32,1,55.435931,-5.698003,55,26.1559,-5,41.8802,10,14,0.4,69.02,0.95,53.6
12/07/2024 19:33:10.619,12/07/2024 18:32,1,55.435931,-5.698001,55,26.1559,-5,41.8801,10,14.1,0.4,69.02,0.95,53.6
12/07/2024 19:33:10.692,12/07/2024 18:32,1,55.435931,-5.698001,55,26.1559,-5,41.8801,10,14.1,0.47,69.02,0.95,53.6
12/07/2024 19:33:10.765,12/07/2024 18:32,1,55.435931,-5.698001,55,26.1559,-5,41.8801,10,14.2,0.47,69.02,0.95,53.6
12/07/2024 19:33:10.836,12/07/2024 18:32,1,55.435931,-5.698001,55,26.1559,-5,41.8801,10,14.2,0.22,69.02,0.95,53.6
12/07/2024 19:33:10.908,12/07/2024 18:32,1,55.435931,-5.698001,55,26.1559,-5,41.8801,10,14.2,0.22,69.02,0.95,53.6
12/07/2024 19:33:10.983,12/07/2024 18:32,1,55.435931,-5.698001,55,26.1559,-5,41.8801,10,14.2,0.09,69.02,0.95,53.6
12/07/2024 19:33:11.054,12/07/2024 18:32,1,55.43593,-5.698,55,26.1558,-5,41.88,10,14.2,0.09,69.02,0.95,53.6
12/07/2024 19:33:11.125,12/07/2024 18:32,1,55.43593,-5.698,55,26.1558,-5,41.88,10,14.2,0.07,69.02,0.95,53.6
12/07/2024 19:33:11.199,12/07/2024 18:32,1,55.435931,-5.698001,55,26.1559,-5,41.8801,11,14.2,0.07,69.02,0.84,53.6
12/07/2024 19:33:11.270,12/07/2024 18:32,1,55.435931,-5.698001,55,26.1559,-5,41.8801,11,14.2,0.3,69.02,0.84,53.6
12/07/2024 19:33:11.341,12/07/2024 18:32,1,55.43593,-5.698001,55,26.1558,-5,41.8801,11,14.2,0.3,69.02,0.84,53.6
12/07/2024 19:33:11.414,12/07/2024 18:32,1,55.43593,-5.698001,55,26.1558,-5,41.8801,11,14.2,0.31,69.02,0.84,53.6
12/07/2024 19:33:11.490,12/07/2024 18:32,1,55.435931,-5.698003,55,26.1559,-5,41.8802,10,14.2,0.31,69.02,0.95,53.6
12/07/2024 19:33:11.564,12/07/2024 18:32,1,55.435931,-5.698003,55,26.1559,-5,41.8802,10,14.2,0.41,69.02,0.95,53.6
12/07/2024 19:33:11.636,12/07/2024 18:32,1,55.43593,-5.698006,55,26.1558,-5,41.8804,10,14.1,0.41,69.02,0.95,53.6
12/07/2024 19:33:11.709,12/07/2024 18:32,1,55.43593,-5.698006,55,26.1558,-5,41.8804,10,14.1,0.68,320.53,0.95,53.6
12/07/2024 19:33:11.783,12/07/2024 18:32,1,55.435931,-5.698006,55,26.1559,-5,41.8804,10,14.1,0.68,320.53,0.95,53.6
12/07/2024 19:33:11.856,12/07/2024 18:32,1,55.435931,-5.698006,55,26.1559,-5,41.8804,10,14.1,0.38,320.53,0.95,53.6
12/07/2024 19:33:11.931,12/07/2024 18:32,1,55.435933,-5.698005,55,26.156,-5,41.8803,10,14.1,0.38,320.53,0.95,53.6
12/07/2024 19:33:12.004,12/07/2024 18:32,1,55.435933,-5.698005,55,26.156,-5,41.8803,10,14.1,0.37,320.53,0.95,53.6
12/07/2024 19:33:12.076,12/07/2024 18:32,1,55.435933,-5.698005,55,26.156,-5,41.8803,10,14.1,0.37,320.53,0.95,53.6
12/07/2024 19:33:12.149,12/07/2024 18:32,1,55.435933,-5.698005,55,26.156,-5,41.8803,10,14.1,0.23,320.53,0.95,53.6
12/07/2024 19:33:12.222,12/07/2024 18:32,1,55.435933,-5.698003,55,26.156,-5,41.8802,10,14.2,0.23,320.53,0.95,53.6
12/07/2024 19:33:12.295,12/07/2024 18:32,1,55.435933,-5.698003,55,26.156,-5,41.8802,10,14.2,0.33,320.53,0.95,53.6
12/07/2024 19:33:12.368,12/07/2024 18:32,1,55.435935,-5.698005,55,26.1561,-5,41.8803,10,14.2,0.33,320.53,0.95,53.6
12/07/2024 19:33:12.440,12/07/2024 18:32,1,55.435935,-5.698005,55,26.1561,-5,41.8803,10,14.2,0.28,320.53,0.95,53.6
12/07/2024 19:33:12.516,12/07/2024 18:32,1,55.435935,-5.698006,55,26.1561,-5,41.8804,10,14.2,0.28,320.53,0.95,53.6
12/07/2024 19:33:12.588,12/07/2024 18:32,1,55.435935,-5.698006,55,26.1561,-5,41.8804,10,14.2,0.46,320.53,0.95,53.6
12/07/2024 19:33:12.660,12/07/2024 18:32,1,55.435933,-5.698008,55,26.156,-5,41.8805,11,14.1,0.46,320.53,0.89,53.6
12/07/2024 19:33:12.735,12/07/2024 18:32,1,55.435933,-5.698008,55,26.156,-5,41.8805,11,14.1,0.03,320.53,0.89,53.6
12/07/2024 19:33:12.809,12/07/2024 18:32,1,55.435933,-5.698008,55,26.156,-5,41.8805,11,14,0.03,320.53,0.89,53.6
12/07/2024 19:33:12.882,12/07/2024 18:32,1,55.435933,-5.698008,55,26.156,-5,41.8805,11,14,0.56,320.53,0.89,53.6
12/07/2024 19:33:12.954,12/07/2024 18:32,1,55.435933,-5.698006,55,26.156,-5,41.8804,11,14.1,0.56,320.53,0.89,53.6
12/07/2024 19:33:13.027,12/07/2024 18:32,1,55.435933,-5.698006,55,26.156,-5,41.8804,11,14.1,0.65,98.74,0.89,53.6
12/07/2024 19:33:13.101,12/07/2024 18:32,1,55.435933,-5.698001,55,26.156,-5,41.8801,11,14.3,0.65,98.74,0.89,53.6
12/07/2024 19:33:13.173,12/07/2024 18:32,1,55.435933,-5.698001,55,26.156,-5,41.8801,11,14.3,0.23,98.74,0.89,53.6
12/07/2024 19:33:13.249,12/07/2024 18:32,1,55.435931,-5.697998,55,26.1559,-5,41.8799,11,14.2,0.23,98.74,0.89,53.6
12/07/2024 19:33:13.320,12/07/2024 18:32,1,55.435931,-5.697998,55,26.1559,-5,41.8799,11,14.2,0.34,98.74,0.89,53.6
12/07/2024 19:33:13.392,12/07/2024 18:32,1,55.43593,-5.697996,55,26.1558,-5,41.8798,11,14.2,0.34,98.74,0.89,53.6
12/07/2024 19:33:13.466,12/07/2024 18:32,1,55.43593,-5.697996,55,26.1558,-5,41.8798,11,14.2,0.39,98.74,0.89,53.6
12/07/2024 19:33:13.539,12/07/2024 18:32,1,55.435931,-5.697986,55,26.1559,-5,41.8792,11,14.2,0.39,98.74,0.89,53.6
12/07/2024 19:33:13.611,12/07/2024 18:32,1,55.435931,-5.697986,55,26.1559,-5,41.8792,11,14.2,0.6,92.26,0.89,53.6
12/07/2024 19:33:13.684,12/07/2024 18:32,1,55.435933,-5.697981,55,26.156,-5,41.8789,12,14.3,0.6,92.26,0.77,53.6
12/07/2024 19:33:13.757,12/07/2024 18:32,1,55.435933,-5.697981,55,26.156,-5,41.8789,12,14.3,0.57,92.26,0.77,53.6
12/07/2024 19:33:13.831,12/07/2024 18:32,1,55.435936,-5.697983,55,26.1562,-5,41.879,12,14.2,0.57,92.26,0.77,53.6
12/07/2024 19:33:13.902,12/07/2024 18:32,1,55.435936,-5.697983,55,26.1562,-5,41.879,12,14.2,0.68,7.98,0.77,53.6
12/07/2024 19:33:13.974,12/07/2024 18:32,1,55.43594,-5.697981,55,26.1564,-5,41.8789,12,14.2,0.68,7.98,0.77,53.6
12/07/2024 19:33:14.047,12/07/2024 18:32,1,55.43594,-5.697981,55,26.1564,-5,41.8789,12,14.2,0.72,15.65,0.77,53.6
12/07/2024 19:33:14.119,12/07/2024 18:32,1,55.435945,-5.697971,55,26.1567,-5,41.8783,12,14.2,0.72,15.65,0.77,53.6
12/07/2024 19:33:14.190,12/07/2024 18:32,1,55.435945,-5.697971,55,26.1567,-5,41.8783,12,14.2,0.97,31.94,0.77,53.6
12/07/2024 19:33:14.265,12/07/2024 18:32,1,55.435948,-5.697965,55,26.1569,-5,41.8779,12,14.3,0.97,31.94,0.77,53.6
12/07/2024 19:33:14.338,12/07/2024 18:32,1,55.435948,-5.697965,55,26.1569,-5,41.8779,12,14.3,1.39,44.06,0.77,53.6
12/07/2024 19:33:14.411,12/07/2024 18:32,1,55.435953,-5.697951,55,26.1572,-5,41.8771,12,14.2,1.39,44.06,0.77,53.6
12/07/2024 19:33:14.483,12/07/2024 18:32,1,55.435953,-5.697951,55,26.1572,-5,41.8771,12,14.2,1.48,43.11,0.77,53.6
12/07/2024 19:33:14.557,12/07/2024 18:32,1,55.435958,-5.697935,55,26.1575,-5,41.8761,12,14.1,1.48,43.11,0.77,53.6
12/07/2024 19:33:14.630,12/07/2024 18:32,1,55.435958,-5.697935,55,26.1575,-5,41.8761,12,14.1,1.67,52.3,0.77,53.6
12/07/2024 19:33:14.702,12/07/2024 18:32,1,55.435963,-5.69793,55,26.1578,-5,41.8758,12,14,1.67,52.3,0.77,53.6
12/07/2024 19:33:14.773,12/07/2024 18:32,1,55.435963,-5.69793,55,26.1578,-5,41.8758,12,14,1.45,44.33,0.77,53.6
12/07/2024 19:33:14.848,12/07/2024 18:32,1,55.435968,-5.697918,55,26.1581,-5,41.8751,12,14,1.45,44.33,0.77,53.6
12/07/2024 19:33:14.919,12/07/2024 18:32,1,55.435968,-5.697918,55,26.1581,-5,41.8751,12,14,2.27,38.41,0.77,53.6
12/07/2024 19:33:14.997,12/07/2024 18:32,1,55.435978,-5.697903,55,26.1587,-5,41.8742,12,13.9,2.27,38.41,0.77,53.6
12/07/2024 19:33:15.069,12/07/2024 18:32,1,55.435978,-5.697903,55,26.1587,-5,41.8742,12,13.9,2.78,54.65,0.77,53.6
12/07/2024 19:33:15.141,12/07/2024 18:32,1,55.435985,-5.697881,55,26.1591,-5,41.8729,12,14,2.78,54.65,0.77,53.6
12/07/2024 19:33:15.214,12/07/2024 18:32,1,55.435985,-5.697881,55,26.1591,-5,41.8729,12,14,2.1,55.99,0.77,53.6
12/07/2024 19:33:15.286,12/07/2024 18:32,1,55.43599,-5.69786,55,26.1594,-5,41.8716,11,14.1,2.1,55.99,0.78,53.6
12/07/2024 19:33:15.359,12/07/2024 18:32,1,55.43599,-5.69786,55,26.1594,-5,41.8716,11,14.1,2.11,50.46,0.78,53.6
12/07/2024 19:33:15.433,12/07/2024 18:32,1,55.435998,-5.697838,55,26.1599,-5,41.8703,11,14.1,2.11,50.46,0.78,53.6
12/07/2024 19:33:15.504,12/07/2024 18:32,1,55.435998,-5.697838,55,26.1599,-5,41.8703,11,14.1,2.31,40.29,0.78,53.6
12/07/2024 19:33:15.580,12/07/2024 18:33,1,55.436005,-5.697813,55,26.1603,-5,41.8688,12,14.1,2.31,40.29,0.77,53.6
12/07/2024 19:33:15.651,12/07/2024 18:33,1,55.436005,-5.697813,55,26.1603,-5,41.8688,12,14.1,2.35,45.01,0.77,53.6
12/07/2024 19:33:15.724,12/07/2024 18:33,1,55.436013,-5.697793,55,26.1608,-5,41.8676,12,14.2,2.35,45.01,0.77,53.6
12/07/2024 19:33:15.797,12/07/2024 18:33,1,55.436013,-5.697793,55,26.1608,-5,41.8676,12,14.2,2.68,65.16,0.77,53.6
12/07/2024 19:33:15.871,12/07/2024 18:33,1,55.436016,-5.697771,55,26.161,-5,41.8663,12,14.2,2.68,65.16,0.77,53.6
12/07/2024 19:33:15.942,12/07/2024 18:33,1,55.436016,-5.697771,55,26.161,-5,41.8663,12,14.2,1.82,62.3,0.77,53.6
12/07/2024 19:33:16.025,12/07/2024 18:33,1,55.436021,-5.697753,55,26.1613,-5,41.8652,11,14.2,1.82,62.3,0.89,53.6
12/07/2024 19:33:16.097,12/07/2024 18:33,1,55.436021,-5.697753,55,26.1613,-5,41.8652,11,14.2,2.03,56.92,0.89,53.6
12/07/2024 19:33:16.172,12/07/2024 18:33,1,55.436025,-5.69772,55,26.1615,-5,41.8632,12,14.3,2.03,56.92,0.77,53.6
12/07/2024 19:33:16.243,12/07/2024 18:33,1,55.436025,-5.69772,55,26.1615,-5,41.8632,12,14.3,2.99,61.23,0.77,53.6
12/07/2024 19:33:16.315,12/07/2024 18:33,1,55.436031,-5.697695,55,26.1619,-5,41.8617,11,14.3,2.99,61.23,0.89,53.6
12/07/2024 19:33:16.390,12/07/2024 18:33,1,55.436031,-5.697695,55,26.1619,-5,41.8617,11,14.3,3.3,59.71,0.89,53.6
12/07/2024 19:33:16.463,12/07/2024 18:33,1,55.436038,-5.697666,55,26.1623,-5,41.86,11,14.3,3.3,59.71,0.89,53.6
12/07/2024 19:33:16.534,12/07/2024 18:33,1,55.436038,-5.697666,55,26.1623,-5,41.86,11,14.3,2.71,61.24,0.89,53.6
12/07/2024 19:33:16.610,12/07/2024 18:33,1,55.43604,-5.697646,55,26.1624,-5,41.8588,11,14.3,2.71,61.24,0.89,53.6
12/07/2024 19:33:16.681,12/07/2024 18:33,1,55.43604,-5.697646,55,26.1624,-5,41.8588,11,14.3,2.1,74.33,0.89,53.6
12/07/2024 19:33:16.737,12/07/2024 18:33,1,55.43604,-5.697646,55,26.1624,-5,41.8588,11,14.3,2.1,74.33,0.89,53.6
12/07/2024 19:33:16.795,12/07/2024 18:33,1,55.43604,-5.697646,55,26.1624,-5,41.8588,11,14.3,2.1,74.33,0.89,53.6
12/07/2024 19:33:16.870,12/07/2024 18:33,1,55.436048,-5.697625,55,26.1629,-5,41.8575,11,14.4,2.1,74.33,0.89,53.6
12/07/2024 19:33:16.943,12/07/2024 18:33,1,55.436048,-5.697625,55,26.1629,-5,41.8575,11,14.4,3.2,49.54,0.89,53.6
12/07/2024 19:33:17.016,12/07/2024 18:33,1,55.436051,-5.697593,55,26.1631,-5,41.8556,11,14.5,3.2,49.54,0.89,53.6
12/07/2024 19:33:17.088,12/07/2024 18:33,1,55.436051,-5.697593,55,26.1631,-5,41.8556,11,14.5,3.25,61.7,0.89,53.6
12/07/2024 19:33:17.159,12/07/2024 18:33,1,55.436058,-5.697573,55,26.1635,-5,41.8544,10,14.5,3.25,61.7,1.04,53.6
12/07/2024 19:33:17.233,12/07/2024 18:33,1,55.436058,-5.697573,55,26.1635,-5,41.8544,10,14.5,2.67,47.7,1.04,53.6
12/07/2024 19:33:17.305,12/07/2024 18:33,1,55.436063,-5.697558,55,26.1638,-5,41.8535,10,14.6,2.67,47.7,1.04,53.6
12/07/2024 19:33:17.377,12/07/2024 18:33,1,55.436063,-5.697558,55,26.1638,-5,41.8535,10,14.6,2.32,65.81,1.04,53.6
12/07/2024 19:33:17.452,12/07/2024 18:33,1,55.436071,-5.69753,55,26.1643,-5,41.8518,9,14.6,2.32,65.81,1.24,53.6
12/07/2024 19:33:17.523,12/07/2024 18:33,1,55.436071,-5.69753,55,26.1643,-5,41.8518,9,14.6,3.84,62.22,1.24,53.6
12/07/2024 19:33:17.597,12/07/2024 18:33,1,55.436085,-5.697516,55,26.1651,-5,41.851,8,14.8,3.84,62.22,1.26,53.6
12/07/2024 19:33:17.669,12/07/2024 18:33,1,55.436085,-5.697516,55,26.1651,-5,41.851,8,14.8,3.28,57.83,1.26,53.6
12/07/2024 19:33:17.742,12/07/2024 18:33,1,55.436093,-5.697488,55,26.1656,-5,41.8493,7,14.9,3.28,57.83,1.58,53.6
12/07/2024 19:33:17.815,12/07/2024 18:33,1,55.436093,-5.697488,55,26.1656,-5,41.8493,7,14.9,4.01,63.71,1.58,53.6
12/07/2024 19:33:17.887,12/07/2024 18:33,1,55.436101,-5.69747,55,26.1661,-5,41.8482,7,14.9,4.01,63.71,1.58,53.6
12/07/2024 19:33:17.959,12/07/2024 18:33,1,55.436101,-5.69747,55,26.1661,-5,41.8482,7,14.9,3.07,46.88,1.58,53.6
12/07/2024 19:33:18.033,12/07/2024 18:33,1,55.436111,-5.697458,55,26.1667,-5,41.8475,8,14.9,3.07,46.88,1.57,53.6
12/07/2024 19:33:18.104,12/07/2024 18:33,1,55.436111,-5.697458,55,26.1667,-5,41.8475,8,14.9,2.79,39.96,1.57,53.6
12/07/2024 19:33:18.175,12/07/2024 18:33,1,55.436113,-5.697431,55,26.1668,-5,41.8459,9,15,2.79,39.96,1.24,53.6
12/07/2024 19:33:18.251,12/07/2024 18:33,1,55.436113,-5.697431,55,26.1668,-5,41.8459,9,15,2.76,39.96,1.24,53.6
12/07/2024 19:33:18.322,12/07/2024 18:33,1,55.436116,-5.697405,55,26.167,-5,41.8443,9,15,2.76,39.96,1.24,53.6
12/07/2024 19:33:18.396,12/07/2024 18:33,1,55.436116,-5.697405,55,26.167,-5,41.8443,9,15,2.74,39.96,1.24,53.6
12/07/2024 19:33:19.262,12/07/2024 18:33,1,55.436118,-5.697386,55,26.1671,-5,41.8432,9,15,2.74,39.96,1.24,53.6
12/07/2024 19:33:19.334,12/07/2024 18:33,1,55.436118,-5.697386,55,26.1671,-5,41.8432,9,15,2.69,39.96,1.24,53.6
12/07/2024 19:33:20.251,12/07/2024 18:33,1,55.436116,-5.697361,55,26.167,-5,41.8417,10,15,2.69,39.96,1.04,53.6
12/07/2024 19:33:20.325,12/07/2024 18:33,1,55.436116,-5.697361,55,26.167,-5,41.8417,10,15,2.27,39.96,1.04,53.6
12/07/2024 19:33:21.265,12/07/2024 18:33,1,55.436111,-5.697333,55,26.1667,-5,41.84,10,15,2.27,39.96,1.04,53.6
12/07/2024 19:33:21.337,12/07/2024 18:33,1,55.436111,-5.697333,55,26.1667,-5,41.84,10,15,3.08,87.2,1.04,53.6
12/07/2024 19:33:22.283,12/07/2024 18:33,1,55.436111,-5.697303,55,26.1667,-5,41.8382,10,15,3.08,87.2,1.04,53.6
12/07/2024 19:33:22.355,12/07/2024 18:33,1,55.436111,-5.697303,55,26.1667,-5,41.8382,10,15,3.39,77.96,1.04,53.6
12/07/2024 19:33:23.274,12/07/2024 18:33,1,55.436113,-5.69728,55,26.1668,-5,41.8368,9,15.1,3.39,77.96,1.24,53.6
12/07/2024 19:33:23.346,12/07/2024 18:33,1,55.436113,-5.69728,55,26.1668,-5,41.8368,9,15.1,2.55,77.96,1.24,53.6
12/07/2024 19:33:24.273,12/07/2024 18:33,1,55.436115,-5.69725,55,26.1669,-5,41.835,9,15.2,2.55,77.96,1.24,53.6
12/07/2024 19:33:24.348,12/07/2024 18:33,1,55.436115,-5.69725,55,26.1669,-5,41.835,9,15.2,2.96,69.57,1.24,53.6
12/07/2024 19:33:25.255,12/07/2024 18:33,1,55.436115,-5.697223,55,26.1669,-5,41.8334,9,15.2,2.96,69.57,1.24,53.6
12/07/2024 19:33:25.327,12/07/2024 18:33,1,55.436115,-5.697223,55,26.1669,-5,41.8334,9,15.2,3.25,88.99,1.24,53.6
12/07/2024 19:33:26.248,12/07/2024 18:33,1,55.436118,-5.697193,55,26.1671,-5,41.8316,9,15.2,3.25,88.99,1.24,53.6
12/07/2024 19:33:26.322,12/07/2024 18:33,1,55.436118,-5.697193,55,26.1671,-5,41.8316,9,15.2,3.18,59.78,1.24,53.6
12/07/2024 19:33:27.280,12/07/2024 18:33,1,55.436121,-5.697191,55,26.1673,-5,41.8315,9,15.2,3.18,59.78,1.24,53.6
12/07/2024 19:33:27.352,12/07/2024 18:33,1,55.436121,-5.697191,55,26.1673,-5,41.8315,9,15.2,0.12,59.78,1.24,53.6
12/07/2024 19:33:28.268,12/07/2024 18:33,1,55.436123,-5.697191,55,26.1674,-5,41.8315,9,15.2,0.12,59.78,1.24,53.6
12/07/2024 19:33:28.340,12/07/2024 18:33,1,55.436123,-5.697191,55,26.1674,-5,41.8315,9,15.2,0.03,59.78,1.24,53.6
12/07/2024 19:33:29.264,12/07/2024 18:33,1,55.436125,-5.697191,55,26.1675,-5,41.8315,10,15.2,0.03,59.78,1.04,53.6
12/07/2024 19:33:29.350,12/07/2024 18:33,1,55.436125,-5.697191,55,26.1675,-5,41.8315,10,15.2,0.15,59.78,1.04,53.6
12/07/2024 19:33:30.318,12/07/2024 18:33,1,55.436123,-5.697173,55,26.1674,-5,41.8304,11,15.3,0.15,59.78,0.89,53.6
12/07/2024 19:33:30.390,12/07/2024 18:33,1,55.436123,-5.697173,55,26.1674,-5,41.8304,11,15.3,0.11,59.78,0.89,53.6
12/07/2024 19:33:31.304,12/07/2024 18:33,1,55.436128,-5.697173,55,26.1677,-5,41.8304,11,15.3,0.11,59.78,0.89,53.6
12/07/2024 19:33:31.379,12/07/2024 18:33,1,55.436128,-5.697173,55,26.1677,-5,41.8304,11,15.3,0.14,59.78,0.89,53.6
12/07/2024 19:33:32.311,12/07/2024 18:33,1,55.436126,-5.697178,55,26.1676,-5,41.8307,12,15.3,0.14,59.78,0.77,53.6
12/07/2024 19:33:32.386,12/07/2024 18:33,1,55.436126,-5.697178,55,26.1676,-5,41.8307,12,15.3,0.02,59.78,0.77,53.6
12/07/2024 19:33:33.276,12/07/2024 18:33,1,55.436131,-5.69718,55,26.1679,-5,41.8308,11,15.3,0.02,59.78,0.8,53.6
12/07/2024 19:33:33.348,12/07/2024 18:33,1,55.436131,-5.69718,55,26.1679,-5,41.8308,11,15.3,0.1,59.78,0.8,53.6
12/07/2024 19:33:34.275,12/07/2024 18:33,1,55.436136,-5.697176,55,26.1682,-5,41.8306,11,15.3,0.1,59.78,0.87,53.6
12/07/2024 19:33:34.349,12/07/2024 18:33,1,55.436136,-5.697176,55,26.1682,-5,41.8306,11,15.3,0.15,59.78,0.87,53.6
