timestamp,relative_altitude
12/07/2024 19:34:53.354025,-32.577223588784605
12/07/2024 19:34:53.407601,-32.577223588784605
12/07/2024 19:34:53.462864,-32.577223588784605
12/07/2024 19:34:53.516331,-32.577223588784605
12/07/2024 19:34:53.569885,-32.577223588784605
12/07/2024 19:34:53.623165,-32.577223588784605
12/07/2024 19:34:53.676860,-32.577223588784605
12/07/2024 19:34:53.730478,-32.577223588784605
12/07/2024 19:34:53.784013,-32.577223588784605
12/07/2024 19:34:53.837585,-32.577223588784605
12/07/2024 19:34:53.891154,-32.59007606741847
12/07/2024 19:34:53.944629,-32.59007606741847
12/07/2024 19:34:53.998379,-32.59007606741847
12/07/2024 19:34:54.052801,-32.59007606741847
12/07/2024 19:34:54.106641,-32.59007606741847
12/07/2024 19:34:54.160069,-32.59007606741847
12/07/2024 19:34:54.213511,-32.59007606741847
12/07/2024 19:34:54.267091,-32.59007606741847
12/07/2024 19:34:54.320853,-32.59007606741847
12/07/2024 19:34:54.374851,-32.59007606741847
12/07/2024 19:34:54.428847,-32.5759180374872
12/07/2024 19:34:54.482415,-32.5759180374872
12/07/2024 19:34:54.536186,-32.5759180374872
12/07/2024 19:34:54.590185,-32.5759180374872
12/07/2024 19:34:54.643989,-32.5759180374872
12/07/2024 19:34:54.697838,-32.5759180374872
12/07/2024 19:34:54.751667,-32.5759180374872
12/07/2024 19:34:54.817592,-32.5759180374872
12/07/2024 19:34:54.872130,-32.5759180374872
12/07/2024 19:34:54.925828,-32.5759180374872
12/07/2024 19:34:54.980159,-32.5759180374872
12/07/2024 19:34:55.034123,-32.54812394834784
12/07/2024 19:34:55.087646,-32.54812394834784
12/07/2024 19:34:55.140933,-32.54812394834784
12/07/2024 19:34:55.194278,-32.54812394834784
12/07/2024 19:34:55.247684,-32.54812394834784
12/07/2024 19:34:55.301019,-32.54812394834784
12/07/2024 19:34:55.354361,-32.54812394834784
12/07/2024 19:34:55.407625,-32.54812394834784
12/07/2024 19:34:55.461369,-32.54812394834784
12/07/2024 19:34:55.514732,-32.54812394834784
12/07/2024 19:34:55.568058,-32.54812394834784
12/07/2024 19:34:55.621488,-32.59768649366764
12/07/2024 19:34:55.674845,-32.59768649366764
12/07/2024 19:34:55.728167,-32.59768649366764
12/07/2024 19:34:55.781552,-32.59768649366764
12/07/2024 19:34:55.834839,-32.59768649366764
12/07/2024 19:34:55.888109,-32.59768649366764
12/07/2024 19:34:55.941547,-32.59768649366764
12/07/2024 19:34:55.994886,-32.59768649366764
12/07/2024 19:34:56.048059,-32.59768649366764
12/07/2024 19:34:56.101298,-32.59768649366764
12/07/2024 19:34:56.154645,-32.59768649366764
12/07/2024 19:34:56.207980,-32.588508851994426
12/07/2024 19:34:56.261311,-32.588508851994426
12/07/2024 19:34:56.314545,-32.588508851994426
12/07/2024 19:34:56.367894,-32.588508851994426
12/07/2024 19:34:56.421141,-32.588508851994426
12/07/2024 19:34:56.474528,-32.588508851994426
12/07/2024 19:34:56.527803,-32.588508851994426
12/07/2024 19:34:56.581231,-32.588508851994426
12/07/2024 19:34:56.634561,-32.588508851994426
12/07/2024 19:34:56.687842,-32.588508851994426
12/07/2024 19:34:56.741240,-32.5392075854779
12/07/2024 19:34:56.794596,-32.5392075854779
12/07/2024 19:34:56.847933,-32.5392075854779
12/07/2024 19:34:56.901246,-32.5392075854779
12/07/2024 19:34:56.954557,-32.5392075854779
12/07/2024 19:34:57.007819,-32.5392075854779
12/07/2024 19:34:57.061172,-32.5392075854779
12/07/2024 19:34:57.114501,-32.5392075854779
12/07/2024 19:34:57.167697,-32.5392075854779
12/07/2024 19:34:57.221098,-32.5392075854779
12/07/2024 19:34:57.274420,-32.5392075854779
12/07/2024 19:34:57.327673,-32.57172101748473
12/07/2024 19:34:57.380919,-32.57172101748473
12/07/2024 19:34:57.434264,-32.57172101748473
12/07/2024 19:34:57.488250,-32.57172101748473
12/07/2024 19:34:57.541477,-32.57172101748473
12/07/2024 19:34:57.594722,-32.57172101748473
12/07/2024 19:34:57.647992,-32.57172101748473
12/07/2024 19:34:57.701222,-32.57172101748473
12/07/2024 19:34:57.754501,-32.57172101748473
12/07/2024 19:34:57.807728,-32.57172101748473
12/07/2024 19:34:57.860994,-32.57172101748473
12/07/2024 19:34:57.914296,-32.60423386806137
12/07/2024 19:34:57.967587,-32.60423386806137
12/07/2024 19:34:58.020816,-32.60423386806137
12/07/2024 19:34:58.082676,-32.60423386806137
12/07/2024 19:34:58.135983,-32.60423386806137
12/07/2024 19:34:58.189119,-32.60423386806137
12/07/2024 19:34:58.243108,-32.60423386806137
12/07/2024 19:34:58.297107,-32.60423386806137
12/07/2024 19:34:58.350472,-32.60423386806137
12/07/2024 19:34:58.403781,-32.60423386806137
12/07/2024 19:34:58.457164,-32.60423386806137
12/07/2024 19:34:58.510504,-32.57302638802093
12/07/2024 19:34:58.563750,-32.57302638802093
12/07/2024 19:34:58.617104,-32.57302638802093
12/07/2024 19:34:58.670422,-32.57302638802093
12/07/2024 19:34:58.723677,-32.57302638802093
12/07/2024 19:34:58.777057,-32.57302638802093
12/07/2024 19:34:58.830431,-32.57302638802093
12/07/2024 19:34:58.883870,-32.57302638802093
12/07/2024 19:34:58.937151,-32.57302638802093
12/07/2024 19:34:58.990394,-32.57302638802093
12/07/2024 19:34:59.043603,-32.57302638802093
12/07/2024 19:34:59.096946,-32.637267844575206
12/07/2024 19:34:59.150425,-32.637267844575206
12/07/2024 19:34:59.203743,-32.637267844575206
12/07/2024 19:34:59.257056,-32.637267844575206
12/07/2024 19:34:59.310431,-32.637267844575206
12/07/2024 19:34:59.363782,-32.637267844575206
12/07/2024 19:34:59.417044,-32.637267844575206
12/07/2024 19:34:59.470361,-32.637267844575206
12/07/2024 19:34:59.523618,-32.637267844575206
12/07/2024 19:34:59.577039,-32.637267844575206
12/07/2024 19:34:59.630373,-32.6658423227175
12/07/2024 19:34:59.683624,-32.6658423227175
12/07/2024 19:34:59.736988,-32.6658423227175
12/07/2024 19:34:59.790329,-32.6658423227175
12/07/2024 19:34:59.843599,-32.6658423227175
12/07/2024 19:34:59.897021,-32.6658423227175
12/07/2024 19:34:59.950361,-32.6658423227175
12/07/2024 19:35:00.003758,-32.6658423227175
12/07/2024 19:35:00.057009,-32.6658423227175
12/07/2024 19:35:00.110331,-32.6658423227175
12/07/2024 19:35:00.163557,-32.6658423227175
12/07/2024 19:35:00.216798,-32.667665861288235
12/07/2024 19:35:00.270288,-32.667665861288235
12/07/2024 19:35:00.323525,-32.667665861288235
12/07/2024 19:35:00.376674,-32.667665861288235
12/07/2024 19:35:00.430065,-32.667665861288235
12/07/2024 19:35:00.483331,-32.667665861288235
12/07/2024 19:35:00.536568,-32.667665861288235
12/07/2024 19:35:00.589999,-32.667665861288235
12/07/2024 19:35:00.643242,-32.667665861288235
12/07/2024 19:35:00.696512,-32.667665861288235
12/07/2024 19:35:00.749832,-32.667665861288235
12/07/2024 19:35:00.803345,-32.69177932928538
12/07/2024 19:35:00.856883,-32.69177932928538
12/07/2024 19:35:00.910161,-32.69177932928538
12/07/2024 19:35:00.963486,-32.69177932928538
12/07/2024 19:35:01.016907,-32.69177932928538
12/07/2024 19:35:01.073134,-32.69177932928538
12/07/2024 19:35:01.126282,-32.69177932928538
12/07/2024 19:35:01.179881,-32.69177932928538
12/07/2024 19:35:01.233896,-32.69177932928538
12/07/2024 19:35:01.287586,-32.69177932928538
12/07/2024 19:35:01.340994,-32.69177932928538
12/07/2024 19:35:01.394406,-32.656893219301054
12/07/2024 19:35:01.447772,-32.656893219301054
12/07/2024 19:35:01.501185,-32.656893219301054
12/07/2024 19:35:01.554801,-32.656893219301054
12/07/2024 19:35:01.608241,-32.656893219301054
12/07/2024 19:35:01.661572,-32.656893219301054
12/07/2024 19:35:01.715022,-32.656893219301054
12/07/2024 19:35:01.768253,-32.656893219301054
12/07/2024 19:35:01.821594,-32.656893219301054
12/07/2024 19:35:01.874900,-32.656893219301054
12/07/2024 19:35:01.928285,-32.656893219301054
12/07/2024 19:35:01.981781,-32.649276427735444
12/07/2024 19:35:02.035083,-32.649276427735444
12/07/2024 19:35:02.088492,-32.649276427735444
12/07/2024 19:35:02.141907,-32.649276427735444
12/07/2024 19:35:02.195215,-32.649276427735444
12/07/2024 19:35:02.248554,-32.649276427735444
12/07/2024 19:35:02.301851,-32.649276427735444
12/07/2024 19:35:02.355274,-32.649276427735444
12/07/2024 19:35:02.408595,-32.649276427735444
12/07/2024 19:35:02.461943,-32.649276427735444
12/07/2024 19:35:02.515295,-32.649276427735444
12/07/2024 19:35:02.568600,-32.70065618728692
12/07/2024 19:35:02.622001,-32.70065618728692
12/07/2024 19:35:02.675329,-32.70065618728692
12/07/2024 19:35:02.728605,-32.70065618728692
12/07/2024 19:35:02.782033,-32.70065618728692
12/07/2024 19:35:02.835339,-32.70065618728692
12/07/2024 19:35:02.888627,-32.70065618728692
12/07/2024 19:35:02.942164,-32.70065618728692
12/07/2024 19:35:02.995410,-32.70065618728692
12/07/2024 19:35:03.048754,-32.70065618728692
12/07/2024 19:35:03.102016,-32.70615287180918
12/07/2024 19:35:03.155234,-32.70615287180918
12/07/2024 19:35:03.208480,-32.70615287180918
12/07/2024 19:35:03.261836,-32.70615287180918
12/07/2024 19:35:03.315217,-32.70615287180918
12/07/2024 19:35:03.368527,-32.70615287180918
12/07/2024 19:35:03.422237,-32.70615287180918
12/07/2024 19:35:03.475619,-32.70615287180918
12/07/2024 19:35:03.529001,-32.70615287180918
12/07/2024 19:35:03.582335,-32.70615287180918
12/07/2024 19:35:03.635674,-32.70615287180918
12/07/2024 19:35:03.690288,-32.78873850949297
12/07/2024 19:35:03.743758,-32.78873850949297
12/07/2024 19:35:03.797036,-32.78873850949297
12/07/2024 19:35:03.850402,-32.78873850949297
12/07/2024 19:35:03.903836,-32.78873850949297
12/07/2024 19:35:03.957120,-32.78873850949297
12/07/2024 19:35:04.010588,-32.78873850949297
12/07/2024 19:35:04.063879,-32.78873850949297
12/07/2024 19:35:04.117214,-32.78873850949297
12/07/2024 19:35:04.170299,-32.78873850949297
12/07/2024 19:35:04.223284,-32.78873850949297
12/07/2024 19:35:04.276484,-32.7942338415052
12/07/2024 19:35:04.329856,-32.7942338415052
12/07/2024 19:35:04.383502,-32.7942338415052
12/07/2024 19:35:04.436996,-32.7942338415052
12/07/2024 19:35:04.490280,-32.7942338415052
12/07/2024 19:35:04.543625,-32.7942338415052
12/07/2024 19:35:04.596965,-32.7942338415052
12/07/2024 19:35:04.650384,-32.7942338415052
12/07/2024 19:35:04.704014,-32.7942338415052
12/07/2024 19:35:04.757374,-32.7942338415052
12/07/2024 19:35:04.810585,-32.7942338415052
12/07/2024 19:35:04.864108,-32.87287634795297
12/07/2024 19:35:04.917356,-32.87287634795297
12/07/2024 19:35:04.970758,-32.87287634795297
12/07/2024 19:35:05.024043,-32.87287634795297
12/07/2024 19:35:05.077353,-32.87287634795297
12/07/2024 19:35:05.130648,-32.87287634795297
12/07/2024 19:35:05.184067,-32.87287634795297
12/07/2024 19:35:05.237347,-32.87287634795297
12/07/2024 19:35:05.290667,-32.87287634795297
12/07/2024 19:35:05.343923,-32.87287634795297
12/07/2024 19:35:05.397230,-32.87287634795297
12/07/2024 19:35:05.450633,-32.897238691437664
12/07/2024 19:35:05.503952,-32.897238691437664
12/07/2024 19:35:05.557316,-32.897238691437664
12/07/2024 19:35:05.610698,-32.897238691437664
12/07/2024 19:35:05.664063,-32.897238691437664
12/07/2024 19:35:05.717324,-32.897238691437664
12/07/2024 19:35:05.770664,-32.897238691437664
12/07/2024 19:35:05.823922,-32.897238691437664
12/07/2024 19:35:05.877155,-32.897238691437664
12/07/2024 19:35:05.930461,-32.897238691437664
12/07/2024 19:35:05.983866,-32.897238691437664
12/07/2024 19:35:06.037125,-32.926316135935295
12/07/2024 19:35:06.090431,-32.926316135935295
12/07/2024 19:35:06.143797,-32.926316135935295
12/07/2024 19:35:06.197024,-32.926316135935295
12/07/2024 19:35:06.250402,-32.926316135935295
12/07/2024 19:35:06.303603,-32.926316135935295
12/07/2024 19:35:06.356946,-32.926316135935295
12/07/2024 19:35:06.410186,-32.926316135935295
12/07/2024 19:35:06.463644,-32.926316135935295
12/07/2024 19:35:06.517039,-32.926316135935295
12/07/2024 19:35:06.570286,-32.926316135935295
12/07/2024 19:35:06.623674,-32.94595803859845
12/07/2024 19:35:06.677055,-32.94595803859845
12/07/2024 19:35:06.730370,-32.94595803859845
12/07/2024 19:35:06.783653,-32.94595803859845
12/07/2024 19:35:06.837005,-32.94595803859845
12/07/2024 19:35:06.899451,-32.94595803859845
12/07/2024 19:35:06.952639,-32.94595803859845
12/07/2024 19:35:07.006026,-32.94595803859845
12/07/2024 19:35:07.060929,-32.94595803859845
12/07/2024 19:35:07.114377,-32.94595803859845
12/07/2024 19:35:07.167650,-32.97005710245487
12/07/2024 19:35:07.221228,-32.97005710245487
12/07/2024 19:35:07.274877,-32.97005710245487
12/07/2024 19:35:07.328404,-32.97005710245487
12/07/2024 19:35:07.381801,-32.97005710245487
12/07/2024 19:35:07.435395,-32.97005710245487
12/07/2024 19:35:07.488816,-32.97005710245487
12/07/2024 19:35:07.542414,-32.97005710245487
12/07/2024 19:35:07.596119,-32.97005710245487
12/07/2024 19:35:07.649763,-32.97005710245487
12/07/2024 19:35:07.703345,-32.97005710245487
12/07/2024 19:35:07.757016,-33.04397220418753
12/07/2024 19:35:07.810560,-33.04397220418753
12/07/2024 19:35:07.864189,-33.04397220418753
12/07/2024 19:35:07.917820,-33.04397220418753
12/07/2024 19:35:07.971539,-33.04397220418753
12/07/2024 19:35:08.025196,-33.04397220418753
12/07/2024 19:35:08.078830,-33.04397220418753
12/07/2024 19:35:08.132141,-33.04397220418753
12/07/2024 19:35:08.185912,-33.04397220418753
12/07/2024 19:35:08.239563,-33.04397220418753
12/07/2024 19:35:08.293145,-33.04397220418753
12/07/2024 19:35:08.346784,-33.03634310559275
12/07/2024 19:35:08.400077,-33.03634310559275
12/07/2024 19:35:08.453344,-33.03634310559275
12/07/2024 19:35:08.506886,-33.03634310559275
12/07/2024 19:35:08.560500,-33.03634310559275
12/07/2024 19:35:08.614117,-33.03634310559275
12/07/2024 19:35:08.667750,-33.03634310559275
12/07/2024 19:35:08.721287,-33.03634310559275
12/07/2024 19:35:08.774865,-33.03634310559275
12/07/2024 19:35:08.828409,-33.03634310559275
12/07/2024 19:35:08.883398,-33.03634310559275
12/07/2024 19:35:08.936951,-33.123887715721246
12/07/2024 19:35:08.990503,-33.123887715721246
12/07/2024 19:35:09.044129,-33.123887715721246
12/07/2024 19:35:09.097745,-33.123887715721246
12/07/2024 19:35:09.151136,-33.123887715721246
12/07/2024 19:35:09.204421,-33.123887715721246
12/07/2024 19:35:09.257792,-33.123887715721246
12/07/2024 19:35:09.311693,-33.123887715721246
12/07/2024 19:35:09.366568,-33.123887715721246
12/07/2024 19:35:09.420415,-33.123887715721246
12/07/2024 19:35:09.473859,-33.12517353318817
12/07/2024 19:35:09.527553,-33.12517353318817
12/07/2024 19:35:09.580878,-33.12517353318817
12/07/2024 19:35:09.634297,-33.12517353318817
12/07/2024 19:35:09.687677,-33.12517353318817
12/07/2024 19:35:09.741078,-33.12517353318817
12/07/2024 19:35:09.794639,-33.12517353318817
12/07/2024 19:35:09.847920,-33.12517353318817
12/07/2024 19:35:09.901233,-33.12517353318817
12/07/2024 19:35:09.954600,-33.12517353318817
12/07/2024 19:35:10.007822,-33.12517353318817
12/07/2024 19:35:10.061145,-33.16289842531974
12/07/2024 19:35:10.114443,-33.16289842531974
12/07/2024 19:35:10.167750,-33.16289842531974
12/07/2024 19:35:10.221018,-33.16289842531974
12/07/2024 19:35:10.274396,-33.16289842531974
12/07/2024 19:35:10.327658,-33.16289842531974
12/07/2024 19:35:10.380972,-33.16289842531974
12/07/2024 19:35:10.434372,-33.16289842531974
12/07/2024 19:35:10.487682,-33.16289842531974
12/07/2024 19:35:10.541038,-33.16289842531974
12/07/2024 19:35:10.594429,-33.16289842531974
12/07/2024 19:35:10.647712,-33.19221750659803
12/07/2024 19:35:10.701070,-33.19221750659803
12/07/2024 19:35:10.754410,-33.19221750659803
12/07/2024 19:35:10.807804,-33.19221750659803
12/07/2024 19:35:10.861131,-33.19221750659803
12/07/2024 19:35:10.914405,-33.19221750659803
12/07/2024 19:35:10.967703,-33.19221750659803
12/07/2024 19:35:11.021001,-33.19221750659803
12/07/2024 19:35:11.074318,-33.19221750659803
12/07/2024 19:35:11.127676,-33.19221750659803
12/07/2024 19:35:11.180787,-33.19221750659803
12/07/2024 19:35:11.233922,-33.17540865360709
12/07/2024 19:35:11.287919,-33.17540865360709
12/07/2024 19:35:11.341699,-33.17540865360709
12/07/2024 19:35:11.395140,-33.17540865360709
12/07/2024 19:35:11.448441,-33.17540865360709
12/07/2024 19:35:11.501794,-33.17540865360709
12/07/2024 19:35:11.555203,-33.17540865360709
12/07/2024 19:35:11.608562,-33.17540865360709
12/07/2024 19:35:11.661950,-33.17540865360709
12/07/2024 19:35:11.715258,-33.17540865360709
12/07/2024 19:35:11.768616,-33.17540865360709
12/07/2024 19:35:11.821966,-33.19426892084769
12/07/2024 19:35:11.875369,-33.19426892084769
12/07/2024 19:35:11.928675,-33.19426892084769
12/07/2024 19:35:11.982064,-33.19426892084769
12/07/2024 19:35:12.035476,-33.19426892084769
12/07/2024 19:35:12.088985,-33.19426892084769
12/07/2024 19:35:12.142350,-33.19426892084769
12/07/2024 19:35:12.195660,-33.19426892084769
12/07/2024 19:35:12.248992,-33.19426892084769
12/07/2024 19:35:12.302294,-33.19426892084769
12/07/2024 19:35:12.355675,-33.19426892084769
12/07/2024 19:35:12.408922,-33.19426892084769
12/07/2024 19:35:12.462397,-33.19426892084769
12/07/2024 19:35:12.515667,-33.19426892084769
12/07/2024 19:35:12.569076,-33.19426892084769
12/07/2024 19:35:12.622380,-33.19426892084769
12/07/2024 19:35:12.675675,-33.19426892084769
12/07/2024 19:35:12.729003,-33.19426892084769
12/07/2024 19:35:12.782419,-33.19426892084769
12/07/2024 19:35:12.835735,-33.19426892084769
12/07/2024 19:35:12.888987,-33.19426892084769
12/07/2024 19:35:12.942313,-33.17120633812996
12/07/2024 19:35:12.995660,-33.17120633812996
12/07/2024 19:35:13.049065,-33.17120633812996
12/07/2024 19:35:13.953251,-33.212103786389264
12/07/2024 19:35:14.007200,-33.212103786389264
12/07/2024 19:35:14.060432,-33.212103786389264
12/07/2024 19:35:14.114301,-33.176434040836554
12/07/2024 19:35:14.167590,-33.176434040836554
12/07/2024 19:35:14.220850,-33.176434040836554
12/07/2024 19:35:14.274163,-33.176434040836554
12/07/2024 19:35:14.327340,-33.176434040836554
12/07/2024 19:35:14.380532,-33.176434040836554
12/07/2024 19:35:14.433887,-33.176434040836554
12/07/2024 19:35:14.487287,-33.176434040836554
12/07/2024 19:35:14.540864,-33.176434040836554
12/07/2024 19:35:14.594242,-33.176434040836554
12/07/2024 19:35:14.647595,-33.176434040836554
12/07/2024 19:35:14.700913,-33.19975258661566
12/07/2024 19:35:14.755509,-33.19975258661566
12/07/2024 19:35:14.808820,-33.19975258661566
12/07/2024 19:35:14.862263,-33.19975258661566
12/07/2024 19:35:14.915556,-33.19975258661566
12/07/2024 19:35:14.968932,-33.19975258661566
12/07/2024 19:35:15.022235,-33.19975258661566
12/07/2024 19:35:15.075584,-33.19975258661566
12/07/2024 19:35:15.128894,-33.19975258661566
